movie,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
1979,0.03774834437086093,6,0,0,0,0,0,9,0,0,0,0,0,0
1360,0.03774834437086093,13,0,0,0,0,0,0,0,0,0,0,0,0
185,0.037582781456953644,11,0,0,0,0,0,12,0,0,0,0,0,0
1841,0.037582781456953644,4,0,0,1,0,0,1,0,0,0,0,0,5
933,0.037582781456953644,11,0,0,1,0,0,7,0,0,0,0,0,0
1408,0.03741721854304636,8,0,0,0,0,0,7,0,0,0,0,0,0
1794,0.03741721854304636,12,0,0,2,0,0,1,62,0,0,0,0,0
2259,0.03741721854304636,13,0,0,0,0,0,2,1,0,0,0,0,7
1927,0.037251655629139076,4,0,0,0,0,0,0,2,0,0,0,0,0
1600,0.037251655629139076,16,0,0,0,0,0,0,1,0,0,0,0,1
2372,0.037251655629139076,16,0,0,3,0,0,1,0,0,0,0,0,0
1844,0.037251655629139076,7,0,0,2,0,0,1,0,0,0,0,0,0
672,0.03708609271523179,8,0,0,1,0,0,60,0,0,0,0,0,0
478,0.03708609271523179,9,0,0,1,0,0,59,74,0,0,0,0,0
967,0.03708609271523179,9,0,0,0,0,0,43,0,0,0,0,0,0
1933,0.0369205298013245,12,0,0,2,0,0,4,0,0,0,0,0,0
764,0.0369205298013245,7,0,0,0,0,0,1,0,0,0,0,0,0
1110,0.0369205298013245,13,0,0,0,0,0,7,0,0,0,31,0,0
1546,0.0369205298013245,7,0,0,3,0,0,72,0,0,0,0,0,0
2116,0.036754966887417216,3,0,0,0,0,0,8,0,0,0,0,0,0
579,0.036754966887417216,11,0,0,0,0,0,1,0,0,0,0,0,0
1826,0.036754966887417216,6,0,0,1,0,0,0,0,0,0,0,0,0
2170,0.036754966887417216,15,0,0,1,0,0,24,2,0,0,0,0,0
393,0.036754966887417216,7,0,0,0,0,0,66,0,0,0,0,0,0
2555,0.03658940397350993,12,0,0,2,0,0,22,0,0,0,0,0,0
441,0.03658940397350993,7,0,0,1,0,0,0,0,0,0,0,0,0
1099,0.03658940397350993,9,0,0,1,0,0,4,0,0,0,0,0,0
2350,0.03658940397350993,12,0,0,0,0,0,45,18,0,0,0,0,0
1859,0.03658940397350993,9,0,0,0,0,0,0,0,0,0,0,0,0
670,0.03658940397350993,8,0,0,1,0,0,55,9,0,0,0,0,0
2042,0.03642384105960265,6,0,0,1,0,0,3,0,0,0,0,0,0
1302,0.03642384105960265,9,0,0,1,0,0,253,8,0,0,0,0,0
2098,0.03642384105960265,8,0,0,2,0,0,29,4,0,0,0,0,0
2727,0.03642384105960265,15,0,0,0,0,0,122,7,3,0,0,0,0
882,0.03642384105960265,10,0,0,0,0,0,7,0,0,0,0,0,0
761,0.03642384105960265,7,0,0,1,0,0,9,1,0,0,0,0,0
1624,0.03625827814569536,9,0,0,5,0,0,17,145,4,0,0,0,0
225,0.03625827814569536,8,0,0,4,0,0,41,0,0,0,0,0,0
616,0.03625827814569536,12,0,0,2,0,0,0,0,0,0,0,0,0
1442,0.03625827814569536,6,0,0,0,0,0,4,0,0,0,0,0,0
1789,0.03625827814569536,10,0,0,4,0,0,25,0,0,0,0,0,0
301,0.03625827814569536,6,0,0,0,0,0,24,1,0,0,0,0,4
946,0.03625827814569536,4,0,0,0,0,0,0,0,0,0,0,0,7
1835,0.03625827814569536,11,0,0,0,0,0,146,0,0,0,0,0,0
228,0.03609271523178808,9,0,0,1,0,0,1,0,0,0,0,0,0
1594,0.03609271523178808,15,0,0,1,0,0,6,0,0,0,0,0,0
1189,0.03609271523178808,8,0,0,0,0,0,0,0,0,0,0,0,0
1957,0.035927152317880795,4,0,0,0,0,0,0,2,0,0,0,0,0
1380,0.035927152317880795,6,0,0,1,0,0,0,0,0,0,0,0,0
247,0.035927152317880795,8,0,0,1,0,0,39,0,0,0,0,0,0
913,0.035927152317880795,11,0,0,1,0,0,41,1,0,0,0,0,0
1128,0.03576158940397351,5,0,0,2,0,0,17,2,0,0,0,0,0
2175,0.03576158940397351,12,0,0,0,0,0,6,0,0,0,0,0,0
811,0.03576158940397351,6,0,0,0,0,0,2,0,0,0,0,0,0
1989,0.03576158940397351,11,0,0,0,0,0,12,2,0,0,0,0,19
2216,0.03576158940397351,9,0,0,1,0,0,85,26,0,0,0,0,0
1496,0.03576158940397351,13,0,0,2,0,0,176,0,0,0,0,0,0
1322,0.03559602649006623,10,0,0,1,0,0,4,0,0,0,0,0,0
513,0.03559602649006623,13,0,0,0,0,0,6,0,0,0,0,0,0
1564,0.03559602649006623,16,0,0,3,0,0,2,0,0,0,0,0,0
70,0.03559602649006623,9,0,0,1,0,0,136,259,217,0,0,0,0
1020,0.03559602649006623,9,0,0,0,0,0,2,0,0,0,0,0,0
2180,0.03559602649006623,12,0,0,1,0,0,5,0,0,0,0,0,0
1813,0.03559602649006623,12,0,0,0,0,0,1,1,0,0,0,0,24
2149,0.03559602649006623,9,0,0,0,0,0,18,0,0,0,0,0,1
930,0.03543046357615894,14,0,0,0,0,0,0,0,0,0,0,0,0
1317,0.03526490066225166,8,0,0,0,0,0,0,0,0,0,0,0,0
1188,0.03526490066225166,8,0,0,1,0,0,59,4,0,0,0,0,0
1551,0.03526490066225166,14,0,0,0,0,0,13,4,0,0,0,0,0
1239,0.03526490066225166,3,0,0,1,0,0,16,0,0,0,0,0,0
1728,0.03526490066225166,9,0,0,1,0,0,11,0,0,0,0,0,0
330,0.03526490066225166,14,0,0,2,0,0,138,0,0,0,0,0,0
807,0.03526490066225166,10,0,0,0,0,0,2,2,0,0,0,0,0
2043,0.03526490066225166,10,0,0,4,0,0,5,3,0,0,0,0,0
1860,0.035099337748344374,12,0,0,2,0,0,0,0,0,0,0,0,0
1438,0.035099337748344374,11,0,0,2,0,0,0,0,0,0,0,0,0
1783,0.035099337748344374,11,0,0,1,0,0,3,0,0,0,0,0,0
773,0.035099337748344374,12,0,0,2,0,0,0,0,0,0,0,0,0
2535,0.035099337748344374,17,0,0,2,0,0,90,2,0,0,0,0,0
1400,0.03493377483443708,7,0,0,1,0,0,12,0,0,0,0,0,0
1745,0.03493377483443708,12,0,0,0,0,0,2,0,0,0,0,0,0
621,0.03493377483443708,10,0,0,0,0,0,0,0,0,0,0,0,0
2327,0.03493377483443708,7,0,0,0,0,0,11,0,0,0,0,0,0
2409,0.0347682119205298,14,0,0,0,0,0,0,0,0,0,0,0,0
2093,0.0347682119205298,11,0,0,0,0,0,33,0,0,0,0,0,0
2552,0.0347682119205298,12,0,0,0,0,0,0,0,0,0,0,0,0
1319,0.0347682119205298,14,0,0,3,0,0,6,0,0,0,0,0,0
407,0.0347682119205298,8,0,0,3,0,0,0,0,0,0,0,0,0
261,0.034602649006622514,11,0,0,2,0,0,3,0,0,0,0,0,0
1950,0.034602649006622514,9,0,0,2,0,0,80,0,0,0,0,0,0
1086,0.034602649006622514,15,0,0,0,0,0,4,0,0,0,0,0,0
1650,0.03443708609271523,5,0,0,0,0,0,100,1,0,0,0,0,0
2233,0.03443708609271523,12,0,0,1,0,0,55,4,0,0,0,0,0
2222,0.03443708609271523,13,0,0,3,0,0,54,3,0,0,0,0,0
2891,0.034271523178807946,14,0,0,0,0,0,0,0,0,0,0,0,0
1931,0.034271523178807946,10,0,0,1,0,0,12,1,0,0,0,0,0
1494,0.03410596026490066,8,0,0,2,0,0,109,1267,113,0,0,0,0
780,0.03410596026490066,14,0,0,0,0,0,62,0,0,0,43,0,0
708,0.03410596026490066,12,0,0,0,0,0,19,3,0,0,0,0,2
2328,0.03410596026490066,7,0,0,0,0,0,112,0,0,0,0,0,0
1561,0.03410596026490066,13,0,0,0,0,0,6,0,0,0,0,0,0
1840,0.03410596026490066,13,0,0,0,0,0,0,0,0,0,0,0,0
1191,0.03410596026490066,13,0,0,1,0,0,3,0,0,0,0,0,0
744,0.03410596026490066,9,0,0,0,0,0,1,3,0,0,0,0,0
298,0.03394039735099338,12,0,0,1,0,0,1,0,0,0,0,0,0
1549,0.03394039735099338,14,0,0,2,0,0,9,0,0,0,0,0,0
943,0.03394039735099338,9,0,0,0,0,0,0,0,0,0,0,0,0
1559,0.03377483443708609,12,0,0,1,0,0,27,0,0,0,0,0,0
1207,0.03377483443708609,5,0,0,0,0,0,0,0,0,0,0,0,0
774,0.03360927152317881,18,0,0,1,0,0,6,3,0,0,0,0,0
1057,0.03360927152317881,6,0,0,0,0,0,1,13,0,0,0,0,0
1870,0.03360927152317881,9,0,0,0,0,0,0,0,0,0,0,0,0
2293,0.03360927152317881,8,0,0,2,0,0,0,0,0,0,0,0,0
570,0.03360927152317881,14,0,0,3,0,0,12,2,0,0,12,0,0
1978,0.033443708609271525,12,0,0,0,0,0,0,0,0,0,0,0,0
80,0.033443708609271525,11,0,0,2,0,0,20,1,0,0,0,0,0
2569,0.033443708609271525,13,0,0,3,0,0,24,10,0,0,0,0,0
1415,0.033443708609271525,10,0,0,0,0,0,0,0,0,0,0,0,0
1562,0.03327814569536424,14,0,0,3,0,0,12,0,0,0,0,0,0
1266,0.03327814569536424,13,0,0,2,0,0,0,0,0,0,0,0,0
346,0.03327814569536424,13,0,0,1,0,0,54,11,0,0,0,0,0
2102,0.03327814569536424,6,0,0,1,0,0,15,0,0,0,0,0,0
1035,0.03327814569536424,10,0,0,1,0,0,4,0,0,0,0,0,1
2241,0.03327814569536424,16,0,0,0,0,0,15,18,0,0,0,0,0
548,0.033112582781456956,4,0,0,1,0,0,2,0,0,0,0,0,0
2051,0.033112582781456956,11,0,0,1,0,0,217,71,8,0,2,0,26
1812,0.033112582781456956,13,0,0,1,0,0,1,1,0,0,0,0,1
826,0.033112582781456956,10,0,0,0,0,0,1,0,0,0,0,0,0
2438,0.033112582781456956,7,0,0,2,0,0,11,0,0,0,2,0,0
768,0.033112582781456956,11,0,0,0,0,0,27,0,0,0,0,0,0
1124,0.03294701986754967,8,0,0,0,0,0,1,0,0,0,0,0,0
1233,0.03294701986754967,12,0,0,1,0,0,81,0,0,0,0,0,0
1318,0.03294701986754967,11,0,0,1,0,0,119,2,0,0,0,0,0
1693,0.03294701986754967,5,0,0,0,0,0,7,0,0,0,0,0,0
2524,0.03294701986754967,24,0,0,2,0,0,49,0,0,0,0,0,0
2431,0.03294701986754967,6,0,0,1,0,0,0,0,0,0,0,0,0
1505,0.03294701986754967,12,0,0,0,0,0,0,2,0,0,0,0,6
1743,0.03294701986754967,7,0,0,0,0,0,1,1,0,0,0,0,16
1491,0.03294701986754967,9,0,0,2,0,0,17,18,0,0,0,0,4
307,0.03294701986754967,12,0,0,1,0,0,0,0,0,0,0,0,0
786,0.03278145695364238,14,0,0,1,0,0,38,13,0,0,0,0,0
1996,0.03278145695364238,7,0,0,0,0,0,0,0,0,0,0,0,0
637,0.03278145695364238,9,0,0,3,0,0,45,0,0,0,0,0,0
2020,0.03278145695364238,5,0,0,0,0,0,0,1,0,0,0,0,0
2000,0.03278145695364238,13,0,0,4,0,0,130,0,0,0,0,0,0
373,0.03278145695364238,8,0,0,1,0,0,36,0,0,0,0,0,0
2155,0.03278145695364238,13,0,0,1,0,0,5,0,0,0,0,0,0
2286,0.0326158940397351,13,0,0,1,0,0,8,1,0,0,0,0,0
1601,0.03245033112582781,8,0,0,0,0,0,0,0,0,0,0,0,0
1625,0.03245033112582781,7,0,0,1,0,0,136,0,0,0,0,0,0
2267,0.03228476821192053,15,0,0,1,0,0,0,0,0,0,0,0,0
2115,0.03228476821192053,7,0,0,0,0,0,11,0,0,0,0,0,0
1748,0.03228476821192053,15,0,0,1,0,0,5,0,0,0,0,0,1
1732,0.03228476821192053,8,0,0,0,0,0,6,0,0,0,0,0,10
1379,0.03228476821192053,8,0,0,1,0,0,1,0,0,0,0,0,0
2525,0.03228476821192053,9,0,0,2,0,0,38,1,0,0,0,0,0
1435,0.032119205298013244,10,0,0,0,0,0,7,0,0,0,0,0,0
677,0.032119205298013244,12,0,0,2,0,0,157,1,0,0,0,0,0
2130,0.032119205298013244,11,0,0,1,0,0,22,0,0,0,0,0,0
821,0.032119205298013244,6,0,0,0,0,0,4,0,0,0,0,0,0
285,0.032119205298013244,12,0,0,2,0,0,156,9,0,0,0,0,0
1928,0.032119205298013244,5,0,0,4,0,0,34,0,0,0,0,0,1
1440,0.03195364238410596,12,0,0,0,0,0,0,0,0,0,0,0,0
1515,0.03195364238410596,10,0,0,1,0,0,0,0,0,0,0,0,0
1108,0.03195364238410596,6,0,0,0,0,0,0,0,0,0,0,0,0
2378,0.03195364238410596,7,0,0,2,0,0,33,0,0,0,0,0,0
822,0.031788079470198675,16,0,0,1,0,0,3,0,0,0,0,0,0
2279,0.031788079470198675,9,0,0,0,0,0,32,0,0,0,0,0,0
2436,0.03162251655629139,18,0,0,0,0,0,0,1,0,0,0,0,0
1261,0.03162251655629139,7,0,0,5,0,0,7,0,0,0,0,0,0
1954,0.03145695364238411,8,0,0,0,0,0,2,0,0,0,0,0,0
2239,0.03145695364238411,9,0,0,0,0,0,40,0,0,0,0,0,0
2332,0.03145695364238411,8,0,0,2,0,0,2,0,0,0,0,0,0
1477,0.03145695364238411,13,0,0,4,0,0,8,1,0,0,0,0,0
1607,0.03145695364238411,12,0,0,1,0,0,2,1,0,0,0,0,0
309,0.03129139072847682,16,0,0,2,0,0,54,0,0,0,0,0,0
2648,0.03129139072847682,12,0,0,0,0,0,135,2,0,0,0,0,0
2420,0.03129139072847682,9,0,0,2,0,0,18,0,0,0,0,0,0
1089,0.03129139072847682,6,0,0,0,0,0,7,0,0,0,0,0,0
2019,0.03129139072847682,10,0,0,0,0,0,0,0,0,0,0,0,0
540,0.03129139072847682,11,0,0,0,0,0,36,33,0,0,0,0,0
2167,0.03129139072847682,13,0,0,0,0,0,2,0,0,0,0,0,0
1180,0.03129139072847682,7,0,0,0,0,0,6,0,0,0,0,0,0
649,0.03129139072847682,6,0,0,1,0,0,21,4,0,0,0,0,1
679,0.03129139072847682,8,0,0,2,0,0,38,23,0,0,0,0,0
1028,0.031125827814569535,12,0,0,0,0,0,0,0,0,0,0,0,0
1452,0.031125827814569535,9,0,0,6,0,0,11,6,0,0,0,0,0
1680,0.031125827814569535,10,0,0,0,0,0,18,12,0,0,0,0,0
1247,0.031125827814569535,11,0,0,6,0,0,1,0,0,0,0,0,0
1203,0.03096026490066225,15,0,0,0,0,0,18,0,0,0,0,0,0
11,0.03096026490066225,4,0,0,3,0,0,34,0,0,0,0,0,1
863,0.03096026490066225,5,0,0,3,0,0,13,131,2,1,0,0,0
1461,0.03096026490066225,16,0,0,2,0,0,2,0,0,0,0,0,0
1315,0.03096026490066225,7,0,0,1,0,0,21,0,0,0,0,0,0
503,0.03096026490066225,8,0,0,2,0,0,2,0,0,0,0,0,0
313,0.030794701986754967,7,0,0,2,0,0,50,0,0,0,0,0,0
1643,0.030794701986754967,9,0,0,1,0,0,50,0,0,0,0,0,0
659,0.030794701986754967,10,0,0,2,0,0,3,0,0,0,0,0,0
626,0.030794701986754967,9,0,0,0,0,0,10,6,0,0,0,0,0
827,0.030629139072847682,13,0,0,0,0,0,55,13,0,0,0,0,0
2025,0.030629139072847682,9,0,0,1,0,0,111,0,0,0,0,0,0
971,0.030629139072847682,11,0,0,0,0,0,1,0,0,0,0,0,0
2212,0.030629139072847682,18,0,0,0,0,0,0,0,0,0,0,0,0
1689,0.030629139072847682,12,0,0,0,0,0,25,0,0,0,0,0,0
380,0.030463576158940398,5,0,0,2,0,0,20,0,0,0,0,0,8
1458,0.030298013245033114,11,0,0,1,0,0,67,20,0,0,0,0,0
997,0.030298013245033114,7,0,0,0,0,0,4,0,0,0,0,0,0
1736,0.030298013245033114,10,0,0,0,0,0,0,0,0,0,0,0,23
2255,0.030298013245033114,9,0,0,0,0,0,33,2,0,0,0,0,0
1866,0.030298013245033114,13,0,0,0,0,0,0,1,0,0,0,0,7
1021,0.030298013245033114,11,0,0,0,0,0,2,1,0,0,0,0,1
1434,0.030132450331125826,7,0,0,3,0,0,50,13,0,0,0,0,1
2503,0.030132450331125826,13,0,0,0,0,0,86,112,0,0,0,0,0
1580,0.030132450331125826,8,0,0,0,0,0,21,0,0,0,0,0,0
1026,0.030132450331125826,14,0,0,0,0,0,0,0,0,0,0,0,0
992,0.030132450331125826,5,0,0,0,0,0,27,1,0,0,0,0,5
2352,0.030132450331125826,20,0,0,1,0,0,0,0,0,0,0,0,0
2481,0.029966887417218542,17,0,0,4,0,0,43,0,0,0,0,0,0
2670,0.029966887417218542,9,0,0,0,0,0,5,0,0,0,0,0,0
2333,0.029966887417218542,10,0,0,0,0,0,0,0,0,0,0,0,0
1090,0.029801324503311258,10,0,0,3,0,0,0,1,0,0,0,0,0
455,0.029801324503311258,10,0,0,0,0,0,1,0,0,0,0,0,0
1929,0.029801324503311258,13,0,0,0,0,0,53,0,0,0,0,0,0
899,0.029801324503311258,5,0,0,0,0,0,17,1,0,0,0,0,0
1875,0.029801324503311258,6,0,0,0,0,0,11,0,0,0,22,0,0
1470,0.029801324503311258,7,0,0,0,0,0,0,0,0,0,0,0,0
1721,0.029635761589403974,8,0,0,0,0,0,36,0,0,0,0,0,1
496,0.029635761589403974,4,0,0,1,0,0,1,0,0,0,0,0,0
1555,0.029635761589403974,11,0,0,0,0,0,43,0,0,0,0,0,0
2599,0.029635761589403974,11,0,0,3,0,0,97,0,0,0,0,0,0
1522,0.029635761589403974,9,0,0,2,0,0,48,0,0,0,0,0,0
1966,0.029635761589403974,12,0,0,0,0,0,0,0,0,0,0,0,0
1630,0.029635761589403974,7,0,0,0,0,0,1,0,0,0,0,0,0
2501,0.029635761589403974,14,0,0,0,0,0,2,0,0,0,0,0,0
1187,0.029635761589403974,6,0,0,0,0,0,214,0,0,0,0,0,0
1169,0.029635761589403974,9,0,0,0,0,0,0,2,0,0,0,0,0
2782,0.02947019867549669,13,0,0,0,0,0,1,0,0,0,0,0,0
1227,0.02947019867549669,11,0,0,0,0,0,0,0,0,0,0,0,0
996,0.02947019867549669,8,0,0,0,0,0,1,0,0,0,0,0,0
1429,0.02947019867549669,9,0,0,1,0,0,15,0,0,0,0,0,0
1941,0.029304635761589405,12,0,0,0,0,0,4,0,0,0,0,0,0
443,0.029304635761589405,15,0,0,0,0,0,4,0,0,0,0,0,0
1518,0.029304635761589405,7,0,0,1,0,0,17,0,0,0,0,0,0
2705,0.029304635761589405,11,0,0,0,0,0,65,10,0,0,0,0,0
1904,0.029304635761589405,6,0,0,1,0,0,14,0,0,0,0,0,0
2532,0.02913907284768212,10,0,0,0,0,0,2,0,0,0,0,0,0
2240,0.02913907284768212,10,0,0,0,0,0,0,0,0,0,0,0,0
339,0.02913907284768212,5,0,0,1,0,0,7,0,0,0,0,0,0
1992,0.02913907284768212,10,0,0,1,0,0,64,3,0,0,0,0,0
2400,0.02913907284768212,10,0,0,0,0,0,4,0,0,0,0,0,0
747,0.02913907284768212,15,0,0,0,0,0,2,0,0,0,0,0,0
1204,0.028973509933774833,10,0,0,0,0,0,45,0,0,0,0,0,0
2049,0.028973509933774833,13,0,0,2,0,0,117,0,0,0,0,0,0
1706,0.028973509933774833,11,0,0,2,0,0,52,0,0,0,0,0,0
1013,0.028973509933774833,11,0,0,0,0,0,14,0,0,0,0,0,0
2470,0.028973509933774833,14,0,0,2,0,0,8,0,0,0,0,0,0
2836,0.02880794701986755,11,0,0,0,0,0,1,0,0,0,0,0,1
1460,0.02880794701986755,10,0,0,2,0,0,40,0,0,0,0,0,0
2418,0.02880794701986755,11,0,0,0,0,0,0,2,0,0,0,0,0
2402,0.02880794701986755,11,0,0,0,0,0,5,1,0,0,0,0,13
841,0.02880794701986755,12,0,0,1,0,0,92,10,0,0,0,0,0
1593,0.028642384105960265,11,0,0,0,0,0,0,0,0,0,0,0,0
1911,0.028642384105960265,13,0,0,0,0,0,15,0,0,0,0,0,0
2122,0.028642384105960265,14,0,0,1,0,0,213,0,0,0,0,0,0
1502,0.02847682119205298,12,0,0,0,0,0,16,0,0,0,0,0,0
1060,0.02847682119205298,12,0,0,0,0,0,45,0,0,0,0,0,0
2172,0.02847682119205298,9,0,0,0,0,0,36,7,0,0,0,0,0
2565,0.028311258278145696,14,0,0,0,0,0,16,2,0,0,0,0,1
2215,0.028311258278145696,9,0,0,0,0,0,3,0,0,0,0,0,0
924,0.028311258278145696,11,0,0,0,0,0,6,0,0,0,0,0,0
250,0.028311258278145696,4,0,0,1,0,0,69,0,0,0,0,0,0
1814,0.028311258278145696,10,0,0,0,0,0,2,1,0,0,0,0,0
684,0.028311258278145696,9,0,0,2,0,0,35,0,0,0,0,0,0
1538,0.028311258278145696,14,0,0,4,0,0,63,0,0,0,0,0,0
634,0.028311258278145696,6,0,0,0,0,0,0,0,0,0,0,0,0
450,0.028145695364238412,10,0,0,0,0,0,2,0,0,0,0,0,1
660,0.028145695364238412,7,0,0,1,0,0,37,0,0,0,0,0,0
572,0.028145695364238412,12,0,0,1,0,0,29,1,0,0,0,0,0
2386,0.028145695364238412,5,0,0,0,0,0,12,0,0,0,0,0,4
1838,0.028145695364238412,3,0,0,0,0,0,2,0,0,0,0,0,0
1679,0.027980132450331124,9,0,0,0,0,0,0,1,0,0,0,0,4
2220,0.027980132450331124,5,0,0,2,0,0,58,0,0,0,0,0,0
1206,0.027980132450331124,16,0,0,2,0,0,5,0,0,0,0,0,0
2570,0.027980132450331124,11,0,0,3,0,0,68,0,0,0,0,0,0
1708,0.027980132450331124,7,0,0,1,0,0,0,0,0,0,0,0,0
1421,0.027980132450331124,8,0,0,0,0,0,2,2,0,0,0,0,0
1532,0.02781456953642384,12,0,0,2,0,0,65,0,0,0,0,0,0
1842,0.02781456953642384,11,0,0,0,0,0,46,4,0,0,0,0,0
1854,0.02781456953642384,14,0,0,0,0,0,27,0,0,0,0,0,0
422,0.02781456953642384,11,0,0,0,0,0,0,0,0,0,0,0,0
2323,0.02781456953642384,8,0,0,1,0,0,9,0,0,0,0,0,0
1973,0.02781456953642384,14,0,0,1,0,0,133,0,0,0,0,0,0
1186,0.02781456953642384,9,0,0,3,0,0,2,0,0,0,0,0,0
1757,0.02781456953642384,7,0,0,2,0,0,20,0,0,0,0,0,0
1993,0.027649006622516556,13,0,0,0,0,0,1,4,0,0,0,0,0
1917,0.027649006622516556,10,0,0,1,0,0,6,0,0,0,0,0,0
1534,0.027649006622516556,11,0,0,2,0,0,10,0,0,0,0,0,0
1330,0.027649006622516556,10,0,0,0,0,0,11,0,0,0,0,0,0
1845,0.027649006622516556,8,0,0,1,0,0,8,0,0,0,0,0,0
1940,0.027649006622516556,13,0,0,0,0,0,69,0,0,0,0,0,0
2159,0.02748344370860927,6,0,0,2,0,0,9,0,0,0,0,0,0
1573,0.02748344370860927,10,0,0,3,0,0,53,3,0,0,0,0,1
1968,0.02748344370860927,6,0,0,0,0,0,6,0,0,0,0,0,0
1224,0.02748344370860927,15,0,0,0,0,0,50,0,0,0,0,0,0
1245,0.02748344370860927,10,0,0,1,0,0,2,0,0,0,0,0,1
1686,0.02748344370860927,8,0,0,1,0,0,0,0,0,0,0,0,1
1731,0.02748344370860927,10,0,0,0,0,0,0,0,0,0,0,0,0
2064,0.027317880794701987,8,0,0,0,0,0,46,2,0,0,0,0,0
2031,0.027317880794701987,18,0,0,2,0,0,138,385,87,1,0,0,3
1268,0.027317880794701987,7,0,0,1,0,0,30,11,2,0,0,0,0
1144,0.027317880794701987,10,0,0,1,0,0,12,0,0,0,0,0,0
2949,0.027152317880794703,16,0,0,0,0,0,1,0,0,0,0,0,0
927,0.027152317880794703,15,0,0,0,0,0,0,1,0,0,0,0,0
1795,0.027152317880794703,14,0,0,1,0,0,9,0,0,0,0,0,0
1659,0.027152317880794703,8,0,0,4,0,0,0,0,0,0,0,0,0
100,0.027152317880794703,10,0,0,2,0,0,2,0,0,0,0,0,0
1354,0.027152317880794703,3,0,0,0,0,0,0,0,0,0,0,0,0
2174,0.027152317880794703,8,0,0,2,0,0,47,0,0,0,0,0,0
789,0.026986754966887416,10,0,0,0,0,0,5,0,0,0,0,0,0
2802,0.026986754966887416,10,0,0,3,0,0,102,0,0,0,0,0,0
2674,0.026986754966887416,13,0,0,0,0,0,61,9,0,0,0,0,0
1136,0.026986754966887416,12,0,0,0,0,0,0,0,0,0,0,0,0
2183,0.026986754966887416,15,0,0,0,0,0,0,0,0,0,0,0,0
398,0.026986754966887416,19,0,0,1,0,0,9,12,0,0,0,0,0
1977,0.02682119205298013,9,0,0,0,0,0,1,0,0,0,0,0,0
906,0.02682119205298013,6,0,0,1,0,0,9,0,0,0,0,0,0
408,0.02682119205298013,7,0,0,0,0,0,5,0,0,0,0,0,0
1116,0.02682119205298013,11,0,0,2,0,0,54,18,0,0,0,0,0
2067,0.02682119205298013,9,0,0,1,0,0,22,20,0,0,0,0,0
1436,0.02682119205298013,10,0,0,0,0,0,3,0,0,0,0,0,0
2377,0.026655629139072847,11,0,0,0,0,0,2,0,0,0,0,0,0
2059,0.026655629139072847,10,0,0,0,0,0,0,0,0,0,0,0,0
1506,0.026655629139072847,9,0,0,3,0,0,45,0,0,0,0,0,0
2392,0.026655629139072847,11,0,0,1,0,0,1,0,0,0,0,0,2
1374,0.026655629139072847,8,0,0,0,0,0,7,4,0,0,0,0,0
2013,0.026655629139072847,13,0,0,0,0,0,1,0,0,0,0,0,0
1512,0.026655629139072847,13,0,0,5,0,0,32,24,3,0,0,0,0
360,0.026655629139072847,9,0,0,1,0,0,0,0,0,0,0,0,0
2895,0.026655629139072847,7,0,0,1,0,0,2,0,0,0,0,0,0
456,0.026490066225165563,9,0,0,4,0,0,0,0,0,0,0,0,0
165,0.026490066225165563,10,0,0,5,0,0,79,0,0,0,0,0,0
1961,0.026490066225165563,8,0,0,1,0,0,24,0,0,0,0,0,2
1399,0.026490066225165563,9,0,0,0,0,0,0,0,0,0,0,0,3
477,0.026490066225165563,10,0,0,1,0,0,3,0,0,0,0,0,0
232,0.026490066225165563,10,0,0,1,0,0,124,0,0,0,0,0,0
1159,0.026490066225165563,9,0,0,0,0,0,0,0,0,0,0,0,8
2427,0.026490066225165563,10,0,0,0,0,0,0,0,0,0,0,0,0
2262,0.026490066225165563,8,0,0,0,0,0,0,0,0,0,0,0,0
2627,0.02632450331125828,17,0,0,3,0,0,55,8,5,0,0,0,0
1775,0.026158940397350994,14,0,0,3,0,0,3,0,0,0,0,0,0
781,0.026158940397350994,16,0,0,1,0,0,7,0,0,0,0,0,0
2911,0.026158940397350994,9,0,0,2,0,0,15,0,0,0,0,0,0
2494,0.026158940397350994,15,0,0,2,0,0,114,0,0,0,0,0,0
2510,0.02599337748344371,9,0,0,0,0,0,7,0,0,0,0,0,0
1958,0.02599337748344371,6,0,0,2,0,0,15,0,0,0,0,0,0
1768,0.02599337748344371,13,0,0,0,0,0,1,0,0,0,0,0,0
1214,0.02599337748344371,9,0,0,0,0,0,3,0,0,0,0,0,0
2514,0.02599337748344371,12,0,0,1,0,0,85,0,0,0,0,0,0
2541,0.025827814569536423,11,0,0,0,0,0,0,0,0,0,0,0,0
1677,0.025827814569536423,7,0,0,0,0,0,3,0,0,0,0,0,0
2004,0.025827814569536423,8,0,0,1,0,0,3,0,0,0,0,0,0
2080,0.025827814569536423,12,0,0,0,0,0,17,1,0,0,0,0,0
1858,0.025827814569536423,9,0,0,0,0,0,0,0,0,0,0,0,0
2065,0.025827814569536423,7,0,0,0,0,0,37,5,0,0,0,0,0
654,0.025827814569536423,11,0,0,1,0,0,1,0,0,0,0,0,0
1916,0.02566225165562914,15,0,0,2,0,0,39,0,0,0,0,0,0
1660,0.02566225165562914,15,0,0,1,0,0,54,0,0,0,0,0,0
2101,0.02566225165562914,14,0,0,0,0,0,2,0,0,0,0,0,0
1533,0.02566225165562914,14,0,0,1,0,0,40,0,0,0,0,0,0
